,loss,residual_loss,bound_loss
737,8.710098,4.1702824,4.539816
738,8.699956,4.1638255,4.536131
739,8.690028,4.1575775,4.5324507
740,8.680062,4.151288,4.5287743
741,8.670291,4.145189,4.5251026
742,8.660452,4.1390166,4.5214353
743,8.650682,4.1329103,4.5177717
744,8.640808,4.1266937,4.514114
745,8.630984,4.120525,4.5104594
746,8.621237,4.1144266,4.5068107
747,8.61142,4.1082535,4.5031657
748,8.601581,4.102055,4.4995255
749,8.591742,4.0958514,4.4958906
750,8.582051,4.089792,4.492259
751,8.5722275,4.0835943,4.4886336
752,8.562455,4.077443,4.4850116
753,8.552754,4.071361,4.481394
754,8.543026,4.0652437,4.477782
755,8.533195,4.059022,4.474173
756,8.523605,4.0530367,4.4705687
757,8.513937,4.046967,4.4669695
758,8.504214,4.0408397,4.463375
759,8.494555,4.03477,4.459785
760,8.484715,4.028516,4.456199
761,8.475118,4.022499,4.452618
762,8.465363,4.0163217,4.4490414
763,8.455766,4.010297,4.4454684
764,8.446104,4.0042033,4.4419007
765,8.436561,3.9982235,4.4383373
766,8.427125,3.9923465,4.434778
767,8.417553,3.986329,4.4312243
768,8.407991,3.9803176,4.4276743
769,8.398436,3.974307,4.4241285
770,8.388781,3.9681919,4.4205885
771,8.379291,3.962239,4.417052
772,8.369527,3.9560072,4.4135194
773,8.360099,3.9501069,4.4099917
774,8.35056,3.944092,4.4064684
775,8.34116,3.93821,4.4029503
776,8.331631,3.9321954,4.3994355
