,loss,residual_loss,bound_loss
634,0.32187098,0.11321838,0.20865259
635,0.32099056,0.11271535,0.2082752
636,0.31978697,0.11218923,0.2075977
637,0.31930798,0.11170885,0.2075991
638,0.31823546,0.111242354,0.20699307
639,0.31707203,0.11072686,0.20634519
640,0.31665245,0.110245794,0.20640665
641,0.31514326,0.10974232,0.20540094
642,0.31402284,0.10920462,0.20481823
643,0.3136057,0.10872994,0.20487574
644,0.31233442,0.10825582,0.20407863
645,0.3114506,0.10776043,0.20369017
646,0.31081212,0.10730022,0.20351188
647,0.30970985,0.10680406,0.20290577
648,0.30899155,0.10630581,0.20268576
649,0.30781072,0.10582006,0.20199066
650,0.30691585,0.10532439,0.20159146
651,0.30616337,0.10487849,0.2012849
652,0.30501658,0.10439084,0.20062575
653,0.30435118,0.103914484,0.2004367
654,0.30314836,0.10343501,0.19971336
655,0.30237228,0.10294631,0.19942597
656,0.30158657,0.10249279,0.19909379
657,0.30039895,0.10201492,0.19838405
658,0.3001996,0.10156143,0.19863817
659,0.29886216,0.10111906,0.19774309
660,0.2981418,0.10062277,0.19751903
661,0.2979306,0.10020276,0.19772784
662,0.29621214,0.09971808,0.19649407
663,0.29563236,0.09923666,0.19639568
664,0.29471993,0.098800406,0.19591951
665,0.29307413,0.09828109,0.19479303
666,0.29272208,0.09782463,0.19489744
667,0.29142624,0.09737529,0.19405097
668,0.29066697,0.09690781,0.19375917
669,0.29014045,0.09649806,0.19364238
670,0.28889412,0.096032515,0.19286162
671,0.28847036,0.095596544,0.19287382
672,0.2872185,0.095150925,0.19206758
673,0.28634614,0.094661996,0.19168413
674,0.28583524,0.094230056,0.19160518
675,0.284476,0.09377799,0.19069803
676,0.28358042,0.09331125,0.1902692
677,0.28284326,0.0928867,0.18995656
678,0.2818749,0.09241685,0.18945804
679,0.28172097,0.09200342,0.18971753
680,0.2805678,0.091594666,0.18897313
681,0.27954248,0.09113559,0.18840688
682,0.2791142,0.09072596,0.18838826
683,0.27782255,0.09024994,0.1875726
684,0.27746487,0.08981475,0.1876501
685,0.2766318,0.08940488,0.1872269
686,0.2757105,0.08896533,0.18674517
687,0.27499965,0.08854478,0.18645486
688,0.27386448,0.08809304,0.18577144
689,0.27312794,0.08766182,0.18546611
690,0.27188674,0.08721305,0.1846737
691,0.27135876,0.08678832,0.18457045
692,0.2705177,0.08638747,0.18413022
693,0.26936668,0.08594648,0.18342021
694,0.2688807,0.085534155,0.18334654
695,0.26781192,0.08511236,0.18269959
696,0.2670255,0.08467318,0.18235232
697,0.26634252,0.08426875,0.18207376
698,0.265459,0.08385277,0.18160623
699,0.2647385,0.08343504,0.18130344
700,0.26410472,0.08302474,0.18108
701,0.26305562,0.08261267,0.18044296
702,0.2623927,0.08218707,0.18020563
703,0.26170552,0.081807725,0.17989779
704,0.26049137,0.08138056,0.17911081
705,0.26012257,0.08097596,0.1791466
706,0.2592999,0.08057631,0.1787236
707,0.25842583,0.080163226,0.17826259
