,loss,residual_loss,bound_loss
585,0.34695178,0.34520805,0.0017437078
586,0.34694546,0.3452153,0.0017301508
587,0.34695715,0.3452168,0.0017403243
588,0.34694642,0.34521577,0.0017306618
589,0.34693918,0.34520358,0.0017355857
590,0.34694082,0.3452081,0.00173269
591,0.34693816,0.34520587,0.0017322737
592,0.34694386,0.34521037,0.0017334798
593,0.34692866,0.34520006,0.0017286034
594,0.34693104,0.34519607,0.0017349941
595,0.346929,0.34519848,0.0017305311
596,0.34693256,0.34519842,0.0017341527
597,0.34692264,0.34519023,0.0017324159
598,0.3469116,0.3451815,0.0017301328
599,0.34691614,0.34518197,0.0017341494
600,0.34691447,0.34518313,0.0017313559
601,0.34691375,0.34517604,0.0017377322
602,0.34691125,0.3451781,0.0017331566
603,0.34691748,0.34518114,0.0017363348
604,0.34691623,0.34517965,0.0017365819
605,0.346911,0.34517458,0.0017364419
606,0.3469144,0.34517634,0.0017380628
607,0.3469009,0.3451669,0.0017340083
608,0.3469011,0.34516555,0.0017355455
609,0.3469004,0.34516543,0.0017349528
610,0.34689385,0.3451594,0.0017344148
611,0.34688914,0.34515604,0.001733109
612,0.34688723,0.3451552,0.0017320153
613,0.3468881,0.3451561,0.0017319743
614,0.34687626,0.34514597,0.0017302886
615,0.34688494,0.34515378,0.0017311557
616,0.3468813,0.3451516,0.0017297128
617,0.346869,0.34513804,0.0017309407
618,0.34686282,0.34513247,0.0017303467
619,0.34686098,0.34512994,0.001731061
620,0.3468675,0.3451374,0.001730118
621,0.34686264,0.34513155,0.0017310899
622,0.34685135,0.34512302,0.0017283226
623,0.3468622,0.3451344,0.0017277754
624,0.34685865,0.3451313,0.0017273634
625,0.34685525,0.34512746,0.0017277915
626,0.3468553,0.3451284,0.0017269083
627,0.34685358,0.34512714,0.0017264526
628,0.34685507,0.34512854,0.0017265559
629,0.34685305,0.34512737,0.0017256796
630,0.34684956,0.34512106,0.0017285073
631,0.34685352,0.34512413,0.0017294039
632,0.34684134,0.3451127,0.0017286148
633,0.3468461,0.34511518,0.001730899
634,0.34684286,0.3451133,0.0017295614
635,0.34683788,0.34510794,0.0017299509
636,0.3468314,0.3451051,0.0017263249
637,0.34682724,0.34510133,0.0017259329
638,0.34683058,0.34510392,0.0017266555
639,0.3468194,0.34509248,0.0017269151
640,0.3468189,0.34509197,0.0017269222
641,0.34682208,0.34509382,0.0017282849
642,0.3468178,0.34508982,0.0017279787
643,0.34681928,0.3450933,0.0017259537
644,0.34681064,0.3450835,0.0017271524
645,0.34681556,0.34508723,0.0017283538
646,0.34680966,0.34508336,0.0017262954
647,0.3467985,0.34507123,0.0017272672
648,0.3467917,0.34506592,0.0017257917
649,0.34680426,0.34507933,0.0017249013
650,0.34679753,0.34507158,0.0017259477
651,0.34679395,0.34506807,0.00172589
652,0.34679335,0.34506494,0.0017284205
653,0.34679654,0.3450689,0.0017276655
654,0.34679067,0.34506413,0.0017265376
655,0.34678906,0.34506148,0.0017275981
656,0.3467831,0.345058,0.0017251207
657,0.34678027,0.34505457,0.0017256953
658,0.34677523,0.3450498,0.0017254532
659,0.34677234,0.34504744,0.0017249141
660,0.3467659,0.3450407,0.0017252065
661,0.34676877,0.34504324,0.0017255141
662,0.34676436,0.3450409,0.001723472
663,0.34675434,0.345031,0.0017233479
664,0.3467598,0.34504068,0.0017191414
665,0.34675184,0.34503305,0.0017187763
666,0.34675327,0.34503457,0.00171869
667,0.34674695,0.34502906,0.001717922
668,0.34675008,0.3450325,0.0017175818
